ticker,date,open,high,low,close,volume,change_percent
MSFT,2010-02-01,28.39,29.03,27.57,28.67,1070000000,1.74
MSFT,2010-01-01,30.62,31.24,27.66,28.18,1360000000,-7.55
MSFT,2009-12-01,29.52,31.5,29.25,30.48,920650000,3.64
MSFT,2009-11-01,27.7,30.14,27.41,29.41,1020000000,6.06
MSFT,2009-10-01,25.41,29.35,24.43,27.73,1520000000,7.81
MSFT,2009-09-01,24.35,26.25,23.76,25.72,1040000000,4.34
MSFT,2009-08-01,23.82,25.49,23.03,24.65,993310000,4.8
MSFT,2009-07-01,24.05,25.72,22.0,23.52,1520000000,-1.05
MSFT,2009-06-01,21.0,24.34,20.86,23.77,1410000000,13.79
MSFT,2009-05-01,20.19,20.94,19.01,20.89,1100000000,3.11
MSFT,2009-04-01,18.23,21.2,18.18,20.26,1560000000,10.29
MSFT,2009-03-01,15.96,18.88,14.87,18.37,1630000000,13.75
MSFT,2009-02-01,17.03,19.93,16.1,16.15,1460000000,-5.56
MSFT,2009-01-01,19.53,21.0,16.75,17.1,1570000000,-12.04
MSFT,2008-12-01,19.88,21.25,18.47,19.44,1550000000,-3.86
MSFT,2008-11-01,22.48,23.66,17.5,20.22,1800000000,-9.45
MSFT,2008-10-01,26.38,27.47,20.65,22.33,3050000000,-16.34
MSFT,2008-09-01,27.66,27.76,23.5,26.69,1930000000,-2.2
MSFT,2008-08-01,25.92,28.5,25.07,27.29,1210000000,6.1
MSFT,2008-07-01,27.27,27.91,24.87,25.72,1640000000,-6.51
MSFT,2008-06-01,28.24,29.57,27.11,27.51,1570000000,-2.86
MSFT,2008-05-01,28.5,30.53,27.95,28.32,1410000000,-0.7
MSFT,2008-04-01,28.83,32.1,27.93,28.52,1450000000,0.49
MSFT,2008-03-01,27.24,29.59,26.87,28.38,1450000000,4.34
MSFT,2008-02-01,31.05,33.25,27.02,27.2,2320000000,-16.56
MSFT,2008-01-01,35.79,35.96,31.04,32.6,1950000000,-8.43
MSFT,2007-12-01,33.5,36.72,32.63,35.6,1070000000,5.95
MSFT,2007-11-01,36.53,37.5,32.68,33.6,1830000000,-8.72
MSFT,2007-10-01,29.46,37.0,29.29,36.81,1770000000,24.95
MSFT,2007-09-01,28.5,29.85,28.27,29.46,1120000000,2.54
MSFT,2007-08-01,28.95,30.1,27.51,28.73,1230000000,-0.9
MSFT,2007-07-01,29.67,31.84,28.95,28.99,1300000000,-1.63
MSFT,2007-06-01,30.79,30.9,29.04,29.47,1190000000,-3.98
MSFT,2007-05-01,29.94,31.16,29.9,30.69,1330000000,2.51
MSFT,2007-04-01,27.89,30.74,27.56,29.94,966270000,7.43
MSFT,2007-03-01,27.82,28.55,26.6,27.87,1280000000,-1.06
MSFT,2007-02-01,30.84,30.94,27.79,28.17,1290000000,-8.72
MSFT,2007-01-01,29.91,31.48,29.4,30.86,1330000000,3.35
MSFT,2006-12-01,29.23,30.26,28.8,29.86,1140000000,1.7
MSFT,2006-11-01,28.78,30.0,28.58,29.36,1240000000,2.26
MSFT,2006-10-01,27.32,28.85,27.15,28.71,1290000000,4.97
MSFT,2006-09-01,25.89,27.52,25.39,27.35,1100000000,6.42
MSFT,2006-08-01,24.02,26.25,23.85,25.7,1130000000,6.82
MSFT,2006-07-01,23.53,24.6,22.23,24.06,1330000000,3.26
MSFT,2006-06-01,22.74,23.65,21.46,23.3,1980000000,2.87
MSFT,2006-05-01,24.32,25.0,22.45,22.65,2320000000,-6.21
MSFT,2006-04-01,27.67,27.94,24.0,24.15,1450000000,-11.25
MSFT,2006-03-01,26.98,28.22,26.62,27.21,1440000000,1.27
MSFT,2006-02-01,27.96,28.07,26.34,26.87,1050000000,-4.55
MSFT,2006-01-01,26.25,28.38,26.1,28.15,1390000000,7.65
MSFT,2005-12-01,27.73,28.1,26.1,26.15,1270000000,-5.53
MSFT,2005-11-01,25.61,28.25,25.61,27.68,1450000000,7.7
MSFT,2005-10-01,25.71,25.8,24.25,25.7,1450000000,-0.12
MSFT,2005-09-01,27.38,27.39,25.12,25.73,1350000000,-6.03
MSFT,2005-08-01,25.81,27.94,25.76,27.38,1450000000,6.91
MSFT,2005-07-01,24.85,26.48,24.5,25.61,1330000000,3.1
MSFT,2005-06-01,25.73,26.0,24.82,24.84,1320000000,-3.72
MSFT,2005-05-01,25.23,26.09,24.64,25.8,1270000000,1.98
MSFT,2005-04-01,24.24,25.45,23.94,25.3,1530000000,4.68
MSFT,2005-03-01,25.19,25.79,23.82,24.17,1570000000,-3.93
MSFT,2005-02-01,26.25,26.5,25.13,25.16,1370000000,-4.26
MSFT,2005-01-01,26.8,27.1,25.64,26.28,1530000000,-1.65
AAPL,2024-12-01,237.27,260.1,237.16,250.42,977940000,5.52
AAPL,2024-11-01,220.97,237.81,219.71,237.33,891640000,5.06
AAPL,2024-10-01,229.52,237.49,221.33,225.91,930840000,-3.04
AAPL,2024-09-01,228.55,233.09,213.92,233.0,1230000000,1.75
AAPL,2024-08-01,224.37,232.92,196.0,229.0,1120000000,3.12
AAPL,2024-07-01,212.09,237.23,211.92,222.08,1150000000,5.44
AAPL,2024-06-01,192.9,220.2,192.15,210.62,1720000000,9.56
AAPL,2024-05-01,169.58,193.0,169.11,192.25,1340000000,12.87
AAPL,2024-04-01,171.19,178.36,164.07,170.33,1250000000,-0.67
AAPL,2024-03-01,179.55,180.53,168.49,171.48,1430000000,-5.13
AAPL,2024-02-01,183.99,191.05,179.25,180.75,1160000000,-1.98
AAPL,2024-01-01,187.15,196.38,180.17,184.4,1190000000,-4.22
AAPL,2023-12-01,190.33,199.62,187.45,192.53,1060000000,1.36
AAPL,2023-11-01,171.0,192.93,170.12,189.95,1100000000,11.23
AAPL,2023-10-01,171.22,182.34,165.67,170.77,1170000000,-0.26
AAPL,2023-09-01,189.49,189.98,167.62,171.21,1340000000,-8.87
AAPL,2023-08-01,196.24,196.73,171.96,187.87,1320000000,-4.37
AAPL,2023-07-01,193.78,198.23,186.6,196.45,996370000,1.28
AAPL,2023-06-01,177.7,194.48,176.93,193.97,1300000000,9.43
AAPL,2023-05-01,169.28,179.35,164.31,177.25,1280000000,4.46
AAPL,2023-04-01,164.27,169.85,159.78,169.68,969780000,2.9
AAPL,2023-03-01,146.83,165.0,143.9,164.9,1520000000,11.86
AAPL,2023-02-01,143.97,157.38,141.32,147.41,1310000000,2.16
AAPL,2023-01-01,130.28,147.23,124.17,144.29,1440000000,11.05
AAPL,2022-12-01,148.21,150.92,125.87,129.93,1680000000,-12.23
AAPL,2022-11-01,155.08,155.45,134.38,148.03,1720000000,-3.46
AAPL,2022-10-01,138.21,157.5,134.37,153.34,1870000000,10.96
AAPL,2022-09-01,156.64,164.26,138.0,138.2,2080000000,-12.1
AAPL,2022-08-01,161.01,176.15,157.14,157.22,1510000000,-3.26
AAPL,2022-07-01,136.04,163.63,135.66,162.51,1450000000,18.86
AAPL,2022-06-01,149.9,151.74,129.04,136.72,1750000000,-8.14
AAPL,2022-05-01,156.71,166.48,132.61,148.84,2400000000,-5.59
AAPL,2022-04-01,174.03,178.49,155.38,157.65,1690000000,-9.71
AAPL,2022-03-01,164.69,179.61,150.1,174.61,2180000000,5.75
AAPL,2022-02-01,174.01,176.65,152.0,165.12,1630000000,-5.53
AAPL,2022-01-01,177.83,182.94,154.7,174.78,2109999999,-1.57
AAPL,2021-12-01,167.48,182.13,157.8,177.57,2450000000,7.42
AAPL,2021-11-01,148.99,165.7,147.48,165.3,1690000000,10.35
AAPL,2021-10-01,141.9,153.16,138.27,149.8,1570000000,5.87
AAPL,2021-09-01,152.83,157.26,141.27,141.5,1800000000,-6.8
AAPL,2021-08-01,146.36,153.49,144.5,151.83,1460000000,4.09
AAPL,2021-07-01,136.6,150.0,135.76,145.86,1920000000,6.5
AAPL,2021-06-01,125.08,137.41,123.13,136.96,1610000000,9.91
AAPL,2021-05-01,132.04,134.07,122.25,124.61,1710000000,-5.21
AAPL,2021-04-01,123.66,137.07,122.49,131.46,1890000000,7.62
AAPL,2021-03-01,123.75,128.72,116.21,122.15,2650000000,0.73
AAPL,2021-02-01,133.75,137.88,118.39,121.26,1830000000,-8.11
AAPL,2021-01-01,133.52,145.09,126.38,131.96,2240000000,-0.55
AAPL,2020-12-01,121.01,138.79,120.01,132.69,2320000000,11.46
AAPL,2020-11-01,109.11,121.99,107.32,119.05,2120000000,9.36
AAPL,2020-10-01,117.64,125.39,107.72,108.86,2900000000,-6.0
AAPL,2020-09-01,132.76,137.98,103.1,115.81,3890000000,-10.25
AAPL,2020-08-01,108.2,131.0,107.89,129.04,4070000000,21.44
AAPL,2020-07-01,91.28,106.42,89.14,106.26,3020000000,16.51
AAPL,2020-06-01,79.44,93.09,79.3,91.2,3240000000,14.75
AAPL,2020-05-01,71.56,81.06,71.46,79.48,2810000000,8.21
AAPL,2020-04-01,61.62,73.63,59.23,73.45,3270000000,15.54
AAPL,2020-03-01,70.57,76.0,53.15,63.57,6280000000,-6.98
AAPL,2020-02-01,76.08,81.81,64.09,68.34,3020000000,-11.68
AAPL,2020-01-01,74.06,81.96,73.19,77.38,2940000000,5.41
AAPL,2019-12-01,66.82,73.49,64.07,73.41,2400000000,9.88
AAPL,2019-11-01,62.38,67.0,62.29,66.81,1800000000,7.43
AAPL,2019-10-01,56.27,62.44,53.78,62.19,2490000000,11.07
AAPL,2019-09-01,51.61,56.6,51.05,55.99,2190000000,7.28
AAPL,2019-08-01,53.48,54.51,48.15,52.19,2730000000,-2.01
AAPL,2019-07-01,50.79,55.34,49.6,53.26,1900000000,7.64
AAPL,2019-06-01,43.9,50.39,42.57,49.48,2060000000,13.05
AAPL,2019-05-01,52.47,53.83,43.75,43.77,2960000000,-12.76
AAPL,2019-04-01,47.91,52.12,47.09,50.17,2020000000,5.64
AAPL,2019-03-01,43.57,49.42,42.38,47.49,2600000000,9.7
AAPL,2019-02-01,41.74,43.97,41.48,43.29,1890000000,4.04
AAPL,2019-01-01,38.72,42.25,35.5,41.61,3310000000,5.5
AAPL,2018-12-01,46.12,46.23,36.65,39.44,3600000000,-11.67
AAPL,2018-11-01,54.76,55.59,42.56,44.65,3850000000,-18.4
AAPL,2018-10-01,56.99,58.37,51.52,54.72,3160000000,-3.05
AAPL,2018-09-01,57.1,57.42,53.83,56.44,2720000000,-0.83
AAPL,2018-08-01,49.78,57.22,49.33,56.91,2800000000,19.63
AAPL,2018-07-01,45.95,48.99,45.85,47.57,1580000000,2.79
AAPL,2018-06-01,47.0,48.55,45.18,46.28,2109999999,-0.94
AAPL,2018-05-01,41.6,47.59,41.32,46.72,2480000000,13.1
AAPL,2018-04-01,41.97,44.73,40.16,41.31,2670000000,-1.53
AAPL,2018-03-01,44.63,45.88,41.23,41.95,2850000000,-5.79
AAPL,2018-02-01,41.79,45.15,37.56,44.53,3710000000,6.38
AAPL,2018-01-01,42.54,45.02,41.17,41.86,2640000000,-1.06
AAPL,2017-12-01,42.49,44.3,41.62,42.31,2120000000,-1.51
AAPL,2017-11-01,42.47,44.06,41.32,42.96,2400000000,1.66
AAPL,2017-10-01,38.56,42.41,38.12,42.26,2020000000,9.68
AAPL,2017-09-01,41.2,41.23,37.29,38.53,2720000000,-6.02
AAPL,2017-08-01,37.27,41.13,37.1,41.0,2640000000,10.27
AAPL,2017-07-01,36.22,38.5,35.6,37.18,1690000000,3.25
AAPL,2017-06-01,38.29,38.99,35.55,36.01,2740000000,-5.71
AAPL,2017-05-01,36.27,39.16,36.07,38.19,2620000000,6.35
AAPL,2017-04-01,35.93,36.37,35.02,35.91,1490000000,0.0
AAPL,2017-03-01,34.47,36.12,34.26,35.91,2250000000,4.85
AAPL,2017-02-01,31.76,34.37,31.75,34.25,2300000000,12.89
AAPL,2017-01-01,28.95,30.61,28.69,30.34,2250000000,4.8
AAPL,2016-12-01,27.59,29.5,27.06,28.95,2440000000,4.78
AAPL,2016-11-01,28.36,28.44,26.02,27.63,2890000000,-2.68
AAPL,2016-10-01,28.18,29.67,28.07,28.39,2750000000,0.46
AAPL,2016-09-01,26.54,29.05,25.63,28.26,3880000000,6.56
AAPL,2016-08-01,26.1,27.56,26.0,26.52,2520000000,1.8
AAPL,2016-07-01,23.87,26.14,23.59,26.05,2740000000,9.0
AAPL,2016-06-01,24.75,25.47,22.88,23.9,3120000000,-4.25
AAPL,2016-05-01,23.49,25.18,22.37,24.96,3600000000,6.53
AAPL,2016-04-01,27.2,28.1,23.13,23.43,3490000000,-14.02
AAPL,2016-03-01,24.41,27.61,24.36,27.25,2980000000,12.74
AAPL,2016-02-01,24.12,24.72,23.15,24.17,3240000000,-0.7
AAPL,2016-01-01,25.65,26.46,23.1,24.34,5090000000,-7.52
AAPL,2015-12-01,29.69,29.96,26.2,26.32,3690000000,-10.99
AAPL,2015-11-01,29.97,30.95,27.75,29.57,3000000000,-1.04
AAPL,2015-10-01,27.27,30.3,26.83,29.88,4450000000,8.38
AAPL,2015-09-01,27.54,29.22,26.84,27.57,4830000000,-2.2
AAPL,2015-08-01,30.38,30.64,23.0,28.19,6430000000,-7.03
AAPL,2015-07-01,31.73,33.24,29.8,30.32,4230000000,-3.32
AAPL,2015-06-01,32.8,32.85,31.12,31.36,3510000000,-3.72
AAPL,2015-05-01,31.52,33.24,30.84,32.57,3820000000,4.09
AAPL,2015-04-01,31.2,33.63,30.77,31.29,3980000000,0.58
AAPL,2015-03-01,32.31,32.57,30.41,31.11,4550000000,-3.14
AAPL,2015-02-01,29.51,33.4,29.02,32.12,4550000000,9.66
AAPL,2015-01-01,27.85,30.0,26.16,29.29,5220000000,6.16
AAPL,2014-12-01,29.7,29.81,26.57,27.59,4300000000,-7.2
AAPL,2014-11-01,27.05,29.94,26.93,29.73,3280000000,10.11
AAPL,2014-10-01,25.15,27.01,23.8,27.0,5440000000,7.19
AAPL,2014-09-01,25.77,25.93,24.04,25.19,6110000000,-1.68
AAPL,2014-08-01,23.73,25.73,23.32,25.62,3750000000,7.2
AAPL,2014-07-01,23.38,24.86,23.14,23.9,4139999999,2.88
AAPL,2014-06-01,22.64,23.76,22.23,23.23,4830000000,2.74
AAPL,2014-05-01,21.14,23.01,20.73,22.61,5740000000,7.31
AAPL,2014-04-01,19.21,21.41,18.26,21.07,6440000000,9.91
AAPL,2014-03-01,18.69,19.61,18.67,19.17,5010000000,2.02
AAPL,2014-02-01,17.95,19.69,17.83,18.79,5890000000,5.09
AAPL,2014-01-01,19.85,20.01,17.63,17.88,8810000000,-10.78
AAPL,2013-12-01,19.93,20.54,19.24,20.04,7060000000,0.91
AAPL,2013-11-01,18.71,19.94,18.3,19.86,5230000000,6.37
AAPL,2013-10-01,17.09,19.26,17.08,18.67,7840000000,9.63
AAPL,2013-09-01,17.61,18.14,15.97,17.03,8640000000,-2.13
AAPL,2013-08-01,16.28,18.35,16.19,17.4,8060000000,7.67
AAPL,2013-07-01,14.38,16.33,14.33,16.16,6540000000,14.12
AAPL,2013-06-01,16.1,16.23,13.89,14.16,7020000000,-11.83
AAPL,2013-05-01,15.87,16.63,14.96,16.06,9450000000,1.58
AAPL,2013-04-01,15.78,15.9,13.75,15.81,10970000000,0.0
AAPL,2013-03-01,15.64,16.78,14.96,15.81,9180000000,0.32
AAPL,2013-02-01,16.4,17.32,15.63,15.76,9340000000,-3.13
AAPL,2013-01-01,19.78,19.82,15.54,16.27,13120000000,-14.41
AAPL,2012-12-01,21.2,21.24,17.9,19.01,12140000000,-9.04
AAPL,2012-11-01,21.36,21.54,18.06,20.9,12930000000,-1.69
AAPL,2012-10-01,23.97,24.17,20.99,21.26,12140000000,-10.78
AAPL,2012-09-01,23.78,25.18,23.43,23.83,9200000000,0.29
AAPL,2012-08-01,22.0,24.32,21.44,23.76,8279999999,8.94
AAPL,2012-07-01,20.88,22.14,20.36,21.81,8910000000,4.55
AAPL,2012-06-01,20.33,21.07,19.59,20.86,7860000000,1.11
AAPL,2012-05-01,20.89,21.31,18.65,20.63,11110000000,-1.1
AAPL,2012-04-01,21.49,23.0,19.82,20.86,15600000000,-2.57
AAPL,2012-03-01,19.58,22.19,18.44,21.41,15580000000,10.53
AAPL,2012-02-01,16.37,19.56,16.21,19.37,11370000000,18.83
AAPL,2012-01-01,14.62,16.37,14.61,16.3,6860000000,12.72
AAPL,2011-12-01,13.66,14.61,13.49,14.46,6310000000,5.93
AAPL,2011-11-01,14.19,14.57,12.98,13.65,8970000000,-5.6
AAPL,2011-10-01,13.58,15.24,12.65,14.46,13140000000,6.17
AAPL,2011-09-01,13.78,15.1,13.09,13.62,11980000000,-0.87
AAPL,2011-08-01,14.21,14.27,12.61,13.74,16140000000,-1.51
AAPL,2011-07-01,12.0,14.45,11.94,13.95,10650000000,16.35
AAPL,2011-06-01,12.46,12.58,11.09,11.99,9270000000,-3.46
AAPL,2011-05-01,12.49,12.57,11.76,12.42,6910000000,-0.64
AAPL,2011-04-01,12.54,12.68,11.43,12.5,9250000000,0.4
AAPL,2011-03-01,12.7,12.92,11.65,12.45,11300000000,-1.27
AAPL,2011-02-01,12.19,13.03,12.06,12.61,9300000000,4.04
AAPL,2011-01-01,11.63,12.45,11.6,12.12,10840000000,5.21
AAPL,2010-12-01,11.26,11.67,11.25,11.52,6980000000,3.69
AAPL,2010-11-01,10.79,11.47,10.63,11.11,9510000000,3.35
AAPL,2010-10-01,10.22,11.39,9.92,10.75,12250000000,6.12
AAPL,2010-09-01,8.84,10.53,8.8,10.13,11850000000,16.71
AAPL,2010-08-01,9.3,9.44,8.41,8.68,9590000000,-5.55
AAPL,2010-07-01,9.08,9.5,8.56,9.19,15670000000,2.34
AAPL,2010-06-01,9.27,9.96,8.65,8.98,16649999999,-2.07
AAPL,2010-05-01,9.42,9.57,7.12,9.17,18080000000,-1.61
AAPL,2010-04-01,8.48,9.73,8.31,9.32,12370000000,11.08
AAPL,2010-03-01,7.35,8.48,7.34,8.39,12160000000,14.77
AAPL,2010-02-01,6.87,7.33,6.82,7.31,10780000000,6.56
AAPL,2010-01-01,7.62,7.7,6.79,6.86,15170000000,-8.9
AAPL,2009-12-01,7.22,7.64,6.74,7.53,11400000000,5.46
AAPL,2009-11-01,6.78,7.43,6.63,7.14,8460000000,6.09
AAPL,2009-10-01,6.62,7.45,6.45,6.73,12960000000,1.66
AAPL,2009-09-01,6.0,6.75,5.86,6.62,9990000000,10.15
AAPL,2009-08-01,5.9,6.16,5.69,6.01,8170000000,2.91
AAPL,2009-07-01,5.12,5.89,4.8,5.84,10940000000,14.73
AAPL,2009-06-01,4.87,5.23,4.75,5.09,12680000000,4.95
AAPL,2009-05-01,4.49,4.85,4.26,4.85,9460000000,8.02
AAPL,2009-04-01,3.72,4.54,3.71,4.49,11820000000,19.73
AAPL,2009-03-01,3.15,3.93,2.94,3.75,15430000000,17.55
AAPL,2009-02-01,3.18,3.68,3.09,3.19,13870000000,-0.93
AAPL,2009-01-01,3.07,3.47,2.79,3.22,18230000000,5.57
AAPL,2008-12-01,3.26,3.7,3.02,3.05,20290000000,-7.85
AAPL,2008-11-01,3.78,3.99,2.83,3.31,23630000000,-13.8
AAPL,2008-10-01,4.0,4.16,3.04,3.84,41450000000,-5.42
AAPL,2008-09-01,6.16,6.2,3.59,4.06,24070000000,-32.89
AAPL,2008-08-01,5.71,6.44,5.46,6.05,13090000000,6.51
AAPL,2008-07-01,5.87,6.46,5.23,5.68,19750000000,-5.02
AAPL,2008-06-01,6.74,6.78,5.86,5.98,19480000000,-11.28
AAPL,2008-05-01,6.25,6.87,6.14,6.74,18590000000,8.53
AAPL,2008-04-01,5.22,6.43,5.13,6.21,22790000000,21.29
AAPL,2008-03-01,4.44,5.2,4.21,5.12,22930000000,14.8
AAPL,2008-02-01,4.87,4.88,4.12,4.46,24870000000,-7.66
AAPL,2008-01-01,7.12,7.15,4.5,4.83,35190000000,-31.68
AAPL,2007-12-01,6.49,7.25,6.32,7.07,17260000000,8.6
AAPL,2007-11-01,6.74,6.88,5.38,6.51,26200000000,-3.98
AAPL,2007-10-01,5.52,6.79,5.46,6.78,23280000000,23.72
AAPL,2007-09-01,5.0,5.54,4.64,5.48,20930000000,10.71
AAPL,2007-08-01,4.77,4.99,3.99,4.95,24370000000,5.1
AAPL,2007-07-01,4.32,5.32,4.26,4.71,24180000000,8.03
AAPL,2007-06-01,4.32,4.56,4.12,4.36,23320000000,0.69
AAPL,2007-05-01,3.56,4.36,3.52,4.33,17390000000,21.63
AAPL,2007-04-01,3.36,3.66,3.2,3.56,13520000000,7.23
AAPL,2007-03-01,3.0,3.46,2.99,3.32,15940000000,9.93
AAPL,2007-02-01,3.08,3.24,2.96,3.02,13750000000,-1.31
AAPL,2007-01-01,3.08,3.49,2.92,3.06,27280000000,0.99
AAPL,2006-12-01,3.28,3.3,2.74,3.03,16940000000,-7.34
AAPL,2006-11-01,2.9,3.33,2.78,3.27,13850000000,12.76
AAPL,2006-10-01,2.68,2.95,2.59,2.9,14420000000,5.45
AAPL,2006-09-01,2.45,2.78,2.42,2.75,17740000000,13.64
AAPL,2006-08-01,2.4,2.5,2.23,2.42,17900000000,-0.41
AAPL,2006-07-01,2.05,2.45,1.79,2.43,17500000000,18.54
AAPL,2006-06-01,2.14,2.25,1.98,2.05,17960000000,-3.76
AAPL,2006-05-01,2.53,2.64,2.1,2.13,15620000000,-15.14
AAPL,2006-04-01,2.27,2.57,2.18,2.51,20130000000,12.05
AAPL,2006-03-01,2.46,2.5,2.06,2.24,23200000000,-8.57
AAPL,2006-02-01,2.68,2.73,2.25,2.45,18770000000,-9.26
AAPL,2006-01-01,2.58,3.09,2.53,2.7,21900000000,5.06
AAPL,2005-12-01,2.46,2.69,2.46,2.57,13070000000,6.2
AAPL,2005-11-01,2.04,2.54,2.03,2.42,13470000000,17.48
AAPL,2005-10-01,1.93,2.07,1.71,2.06,18690000000,7.85
AAPL,2005-09-01,1.68,1.95,1.65,1.91,12360000000,14.37
AAPL,2005-08-01,1.52,1.73,1.5,1.67,9460000000,9.87
AAPL,2005-07-01,1.32,1.58,1.3,1.52,10230000000,16.03
AAPL,2005-06-01,1.42,1.46,1.27,1.31,11430000000,-7.75
AAPL,2005-05-01,1.29,1.46,1.18,1.42,12920000000,10.08
AAPL,2005-04-01,1.5,1.59,1.21,1.29,19480000000,-13.42
AAPL,2005-03-01,1.61,1.61,1.39,1.49,14730000000,-6.88
AAPL,2005-02-01,1.38,1.62,1.37,1.6,21490000000,16.79
AAPL,2005-01-01,1.16,1.39,1.12,1.37,25870000000,19.13
AMZN,2024-12-01,209.96,233.0,209.51,219.39,760920000,5.53
AMZN,2024-11-01,199.0,215.9,194.31,207.89,905940000,11.53
AMZN,2024-10-01,184.9,195.61,180.25,186.4,734070000,0.04
AMZN,2024-09-01,177.55,195.37,171.16,186.33,765130000,4.39
AMZN,2024-08-01,189.29,190.6,151.61,178.5,971020000,-4.54
AMZN,2024-07-01,193.49,201.2,176.8,186.98,868120000,-3.24
AMZN,2024-06-01,177.7,199.84,175.92,193.25,813280000,9.53
AMZN,2024-05-01,181.63,191.7,173.87,176.44,892340000,0.82
AMZN,2024-04-01,180.79,189.77,166.32,175.0,917170000,-2.98
AMZN,2024-03-01,176.75,181.7,171.47,180.38,702060000,2.05
AMZN,2024-02-01,155.87,177.22,155.62,176.76,1050000000,13.89
AMZN,2024-01-01,151.54,161.73,144.05,155.2,954010000,2.15
AMZN,2023-12-01,146.0,155.63,142.81,151.94,931320000,4.0
AMZN,2023-11-01,133.96,149.26,133.71,146.09,1030000000,9.77
AMZN,2023-10-01,127.28,134.48,118.35,133.09,1220000000,4.7
AMZN,2023-09-01,139.46,145.86,123.04,127.12,1120000000,-7.89
AMZN,2023-08-01,133.55,143.63,126.41,138.01,1210000000,3.24
AMZN,2023-07-01,130.82,136.65,125.92,133.68,1060000000,2.55
AMZN,2023-06-01,120.69,131.49,119.93,130.36,1240000000,8.11
AMZN,2023-05-01,104.95,122.92,101.15,120.58,1430000000,14.35
AMZN,2023-04-01,102.3,110.86,97.71,105.45,1220000000,2.09
AMZN,2023-03-01,93.87,103.49,88.12,103.29,1350000000,9.61
AMZN,2023-02-01,102.53,114.0,92.32,94.23,1360000000,-8.63
AMZN,2023-01-01,85.46,103.49,81.43,103.13,1520000000,22.77
AMZN,2022-12-01,96.99,97.23,81.69,84.0,1550000000,-12.99
AMZN,2022-11-01,103.99,104.58,85.87,96.54,2040000000,-5.76
AMZN,2022-10-01,113.58,123.0,97.66,102.44,1460000000,-9.35
AMZN,2022-09-01,126.0,136.49,112.06,113.0,1210000000,-10.86
AMZN,2022-08-01,134.96,146.57,126.74,126.77,1170000000,-6.06
AMZN,2022-07-01,106.29,137.65,105.85,134.95,1340000000,27.06
AMZN,2022-06-01,122.26,128.99,101.43,106.21,1770000000,-11.65
AMZN,2022-05-01,122.4,126.22,101.26,120.21,2260000000,-3.28
AMZN,2022-04-01,164.15,168.39,121.63,124.28,1470000000,-23.75
AMZN,2022-03-01,152.73,170.83,133.57,163.0,1630000000,6.14
AMZN,2022-02-01,150.0,163.83,138.33,153.56,1690000000,2.67
AMZN,2022-01-01,167.55,171.4,135.35,149.57,1530000000,-10.28
AMZN,2021-12-01,177.25,177.99,165.2,166.72,1290000000,-4.93
AMZN,2021-11-01,168.09,188.11,164.18,175.35,1520000000,3.99
AMZN,2021-10-01,164.45,173.95,158.81,168.62,1270000000,2.66
AMZN,2021-09-01,174.82,177.5,163.7,164.25,1250000000,-5.35
AMZN,2021-08-01,167.65,173.63,158.79,173.54,1260000000,4.3
AMZN,2021-07-01,171.73,188.65,165.35,166.38,1670000000,-3.27
AMZN,2021-06-01,162.17,176.24,158.61,172.01,1340000000,6.74
AMZN,2021-05-01,174.24,174.33,156.37,161.15,1500000000,-7.05
AMZN,2021-04-01,155.9,177.7,155.78,173.37,1540000000,12.07
AMZN,2021-03-01,156.39,159.1,144.05,154.7,1560000000,0.04
AMZN,2021-02-01,162.12,171.7,151.84,154.65,1440000000,-3.53
AMZN,2021-01-01,163.5,168.19,154.3,160.31,1430000000,-1.56
AMZN,2020-12-01,159.43,167.53,153.64,162.85,1550000000,2.81
AMZN,2020-11-01,153.09,168.34,147.51,158.4,1820000000,4.34
AMZN,2020-10-01,160.4,174.81,150.95,151.81,2330000000,-3.58
AMZN,2020-09-01,174.48,177.61,143.55,157.44,2320000000,-8.76
AMZN,2020-08-01,159.03,174.75,153.65,172.55,1670000000,9.05
AMZN,2020-07-01,137.9,167.21,137.7,158.23,2550000000,14.71
AMZN,2020-06-01,122.4,139.8,121.86,137.94,1760000000,12.96
AMZN,2020-05-01,116.84,126.27,112.82,122.12,1650000000,-1.28
AMZN,2020-04-01,96.65,123.75,94.46,123.7,2490000000,26.89
AMZN,2020-03-01,95.32,99.82,81.3,97.49,3280000000,3.5
AMZN,2020-02-01,100.53,109.3,90.56,94.19,1850000000,-6.22
AMZN,2020-01-01,93.75,102.79,90.77,100.44,1700000000,8.71
AMZN,2019-12-01,90.22,95.07,86.75,92.39,1370000000,2.61
AMZN,2019-11-01,89.4,91.23,86.14,90.04,1040000000,1.36
AMZN,2019-10-01,87.3,89.94,84.25,88.83,1440000000,2.35
AMZN,2019-09-01,88.5,92.68,85.46,86.8,1240000000,-2.27
AMZN,2019-08-01,93.59,94.9,87.18,88.81,1600000000,-4.85
AMZN,2019-07-01,96.15,101.79,92.47,93.34,1460000000,-1.42
AMZN,2019-06-01,88.0,96.76,83.6,94.68,1490000000,6.68
AMZN,2019-05-01,96.65,98.22,88.64,88.75,1960000000,-7.86
AMZN,2019-04-01,90.01,97.82,89.94,96.33,1630000000,8.19
AMZN,2019-03-01,82.76,91.19,79.33,89.04,2020000000,8.59
AMZN,2019-02-01,81.94,83.65,78.34,81.99,1620000000,-4.59
AMZN,2019-01-01,73.26,86.82,73.05,85.94,2680000000,14.43
